addr,contract_name,compiler,balance,tx_count,settings,date_verified
0xcd0a53685b594a543181e6203433766648a8cd43,ZerroXBToken,v0.4.19,0 Ether,151,-,1/13/2018
0x6a0dfbbc9cebe355ed87579b25751cc9dce91d79,YYBToken,v0.4.24,0 Ether,150,-,6/1/2018
0xa10151d088f6f2705a05d6c83719e99e079a61c1,Marketplace,v0.4.23,0 Ether,150,,4/25/2018
0x2768a34d8567e35e5b19a24231581392755cc0ce,DLH,v0.4.20,0 Ether,150,-,3/26/2018
0x7776a879ab315314db00f193a85aee7c53def11d,ETHERCREDIT,v0.4.22,0 Ether,150,-,3/11/2018
0x4e9d3792ff24babf36b83c0c36113da6714917c6,TLC,v0.4.19,6.284012229210012603 Ether,150,,2/16/2018
0xfbbc46458c53154c0d1b45c801c28a99f95fa709,Token,v0.4.18,0 Ether,150,,12/31/2017
0x2EfEc84e4C52D1392cA0210b571234AD375C2250,TokenRegistry,v0.4.18,0 Ether,150,,11/24/2017
0x470142a1834438515b757118f322703aba6e1e05,PolicyPalNetworkAirdrop,v0.4.18,0 Ether,149,,5/23/2018
0xc799dec7682ccf111a38bea5dcae687031c63620,MultiSigWalletWithDailyLimit,v0.4.21,0 Ether,149,,3/28/2018
0x0326ade59900f4e99e029362a076063a6d542a58,Hedgely,v0.4.19,0 Ether,149,,2/21/2018
0xa963e00c442b2ef8daF89aF65BC0fAb8650af4c1 (TraderlyCrowdsale),MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,149,,2/8/2018
0xc7d020d8c92d099b3ade17321310b4815ef20a90,AirDrop,v0.4.19,0 Ether,149,-,1/29/2018
0x41b909cd4cda90f04d0aaf4097727544fd8ae47a,XCTCrowdSale,v0.4.19,0 Ether,149,,1/25/2018
0x7a835d90800b6f4c17742cb56711c83c487cde56,AnesthesiaChain,v0.4.19,0 Ether,149,-,1/13/2018
0xCCcA48874780f9c42b162c9617bC6324c5142C22,SatanCoin,v0.4.17,0 Ether,149,-,10/26/2017
0x97aeb5066e1a590e868b511457beb6fe99d329f5,AMLToken,v0.4.18,0 Ether,148,,5/23/2018
0x5209647ee5d6247daddae470ccc6a282c642f6d8,ICOStartPromo,v0.4.23,0 Ether,148,,5/15/2018
0x137f0a82473df04cd601b20c9943d89cdd592fd6,WebcoinCrowdsale,v0.4.18,0 Ether,148,,4/10/2018
0x441e8975843f9cf81b685c793325a4441576c3c3,SUNCOIN,v0.4.19,0 Ether,148,-,3/24/2018
0xf05763b9fe67ed371bcc27f8da3e86f4c7053e34,VeritokenToken,v0.4.20,0 Ether,148,-,3/7/2018
0xd8ca5d93f12d9b6ea8c1b19513b26b44d01316c4,EtherShrimpFutures,v0.4.24,0.033567495903993542 Ether,147,,5/18/2018
0x002f06abe6995fd0ea4be011c53bfc989fa53ce0,TripCash,v0.4.17,0 Ether,147,,4/14/2018
0xcf5a08af322e52bee93861341f7bd90eb3d65aa3,HeavyLitecoin,v0.4.21,0 Ether,147,-,4/2/2018
0xbf2372f0a8aa11ae522f58f9a65f151291f435c8,Airdroster,v0.4.20,0 Ether,147,-,2/6/2018
0x378356e2391cbaccb1cb11d9f7b1fe6b244819f1,UnilotToken,v0.4.18,0 Ether,147,-,1/11/2018
0xBC3183980Eaea0976068C133B10d7A77dad7563C (MidexPresaleToken),PresaleMidexToken,v0.4.17,0 Ether,147,-,9/26/2017
0x6e7c9606ac5bcc0123ee97f8399e6f28aafb70e0,SqueezerToken,v0.4.23,0 Ether,146,-,5/23/2018
0x357aac74d5fc24f271e5652ec6bdd8abfe048505,ZIBToken,v0.4.16,0 Ether,146,,5/22/2018
0x724674c596e8763c3462070fe570f1c3f5f713cd,TalkCrypto,v0.4.19,0 Ether,146,-,3/29/2018
0x12d28911eb2a8b53cccc28f339f2bf320c6f26af,AirdropFinalSHK,v0.4.19,0 Ether,146,,2/5/2018
0x4802d26384bcaf94a41108d55d5d13500dea8e61,Crowdsale,v0.4.19,2 wei,146,,1/26/2018
0xCfC2241f9c699e132b445Dcb85998FB982E23b31,HLWCOIN,v0.4.18,0 Ether,146,-,12/16/2017
0x70b7c2015e1e01541ca220fa36c733fc03c687c5,DBXContract,v0.4.25,0 Ether,145,,5/20/2018
0xfe1b613f17f984e27239b0b2dccfb1778888dfae,InstaDice,v0.4.23,0 Ether,145,,5/11/2018
0x35b1d56e7783f7d79fb3c34f2e512694de2ae5fe,GGPCToken,v0.4.22,0 Ether,145,,3/17/2018
0xb4db72af3421ebb00d9b905c00e1ed727fc95bbe,Gummy,v0.4.21,0 Ether,145,-,3/17/2018
0x45303f96d6aE172E549fa04311802FF6Bd03b21e,TokenVesting,v0.4.19,0 Ether,145,,3/16/2018
0x7a7913bf973d74deb87db64136bcb63158e4ea39,Community,v0.4.20,0 Ether,145,,3/16/2018
0xbe99b09709fc753b09bcf557a992f6605d5997b0 (SMARTRealtyToken),Asset,v0.4.19,0 Ether,145,,1/29/2018
0x7a2890a92491cf7c27aa61ab9150eaf41efb3224,EZTanks,v0.4.19,0.077625 Ether,145,,1/22/2018
0xe9e2a26b56cee3f832e7b6c044a26ddcc9760d52,MJCoin,v0.4.20,0 Ether,145,,1/5/2018
0xa0f6026fe48d0b1e435025bdf5d936e16ff5bb91,HYCCrowdsalePreICO,v0.4.18,0 Ether,145,,1/1/2018
0x5a8dee1f2c6894b96422a536620e389da1f84641,PO24,v0.4.22,0.136754893156803581 Ether,144,,5/3/2018
0xb5dbd316fa0368a99b3ca19597a5b22c70349b76,SencVesting,v0.4.22,0 Ether,144,,3/22/2018
0x0d0ffa077af9042a7403ad4015dae69c45b1c260,NCRCoin,v0.4.19,0 Ether,144,-,3/19/2018
0xFf0ab053B98E57E9cDFa2E6Be2C3aec69AE91533,Shop,v0.4.18,0 Ether,144,,3/11/2018
0xe492cb85f366a49569788453e9dc75998261d117,ReservationContract,v0.4.19,0 Ether,144,,2/28/2018
0x21cbdf83206bf75573cc3833515802a6d89f9335,TheKitCoin,v0.4.19,0 Ether,144,-,2/11/2018
0x2737e022e8bf733b05fa0706b0e80003a576ccb4,TokenValueRelayer,v0.4.19,0 Ether,144,,2/2/2018
0xB854728AFAA9f8dAe90794De4b9C19F0C5Eb969a,CrowdSale,v0.4.18,0 Ether,144,,12/17/2017
0x039EDb0D0613c58F45A777Ab5DBf7CAfCc7dE9cd,Crowdsale,v0.4.18,4.910000015555555738 Ether,144,-,11/4/2017
0x9c679e2fae9cc6d307b57e9c0a30d6cf50fbf56e,ShrimpFarmer,v0.4.18,0.004312713317059114 Ether,143,-,5/18/2018
0x9bcf5fc5c7888d3efd8165a15311d55765d2066f,AirDrop,v0.4.18,0 Ether,143,,4/24/2018
0x5b6f03513fef300f8b3d804ea4040abdee1f3aa2,DungeonRunBeta,v0.4.19,0 Ether,143,,3/31/2018
0x8c37188945c02818f09c7650093befcaa4085127,CustomToken,v0.4.19,0.005 Ether,143,,3/6/2018
0x85b4d9c887f10c1200a858432ff11a17a26fd977,GreToken,v0.4.19,0 Ether,143,-,1/12/2018
0xca5088449b96c225801ced8e9efdcae1e0c92a3d,EtherTanks,v0.4.20,0.009 Ether,143,-,12/29/2017
0xB0C45487696EeB2Df4012b463919D69a99070Fa5,MintableToken,v0.4.18,0 Ether,143,-,11/19/2017
0xF29A03e88c425116C979892d475f5CDDF1F742ce,Crowdsale,v0.4.18,0.01 Ether,143,,11/8/2017
0x3f30b7eedb2bedf4a8600b7ee5bb2b3162ef13d8,DatareumCrowdsale,v0.4.21,0.309333206327296 Ether,142,,4/6/2018
0xd7aa007c3e7ab454ffe3e20f0b28f926db295477,RC,v0.4.21,0 Ether,142,,3/14/2018
0xfec6896d1918232b70b1981d7f5503bc0b89522e,NamiExchange,v0.4.18,0 Ether,142,,3/1/2018
0x45ed02e374aef2e4b34c04e86ad9d45891d10751,DFSToken,v0.4.19,0 Ether,142,,2/23/2018
0x8cced6605f70caca984dfa410eb6e5ebe10acdbf,Crowdsale,v0.4.18,0 Ether,142,,2/16/2018
0x7060Ca51d704ba9962Fc7C8639cC3cd5B0d9c478,TycheCoin,v0.4.18,0 Ether,142,,1/30/2018
0x638711f1e0cb13ba305feec670fc02820a60486a,Etherbuxx,v0.4.19,0 Ether,142,-,1/30/2018
0xff71727e2212b8b4d2d417fb3a57fde3bd9fe3dc,CrowdsaleBL,v0.4.18,0 Ether,142,,12/31/2017
0x637d1f6532b94b0d88f02bdaf4a3a2e53885291b,Crowdsale,v0.4.18,0 Ether,142,,11/16/2017
0x3076d20cef23cf934fc6f857eb97e2baa63fc9fb,GoldeaSale,v0.4.18,30.941434942394911065 Ether,142,,11/14/2017
0x182cda478d801b362f36367357ce5b8a3e53cc03 (AtrixToken),Atrix,v0.4.18,0 Ether,142,-,11/9/2017
0xbdda280ee7bccc68f3be60a369b6b1eaee02493c,BitoxToken,v0.4.24,0 Ether,141,,5/29/2018
0xe0a8a9b7c821d9bbd66b826129d4cf1b219ebb3a,CryptoRides,v0.4.21,0.06984209433835333 Ether,141,-,3/11/2018
0xb9738cb78ab1c0e052da1a8376d0065a0db8d8d0,MINDTokenCrowdSale,v0.4.18,0 Ether,141,,2/2/2018
0x6BB6CdACABca8CcdE8E015dEe0def578E1af9574,WednesdayCoin,v0.4.19,0 Ether,141,-,1/25/2018
0xe46340f794e95775a41d40d5031bb716f99120b3 (CellCrowdsale),CellCrowdsale,v0.4.19,0 Ether,141,,1/15/2018
0x0c94c26d41332070976ef0b4ce3441e430a2db81,TokenERC20,v0.4.19,0 Ether,141,-,1/8/2018
0xed26c38f8c1b007c945b28a8acbc4e05243ab768,PrivateCoin,v0.4.21,0 Ether,140,-,3/13/2018
0x912b8f85e28b9ec196b48228159e2f13546836e6,ADXExchange,v0.4.19,0 Ether,140,,2/23/2018
0x197a2df00e374b7c6760b85ff49d381fee3568b3,InsightsNetwork1,v0.4.18,0 Ether,140,-,10/31/2017
0x3c22ae85b4ee099f4fd656872343c95ff74d57d4,Number1Dime,v0.4.17,0 Ether,140,,10/22/2017
0xcda36122909f77bca1cc45371335627e4e488e6e,PhilCoin,v0.4.16,0 Ether,140,,10/18/2017
0x994e6d73b071bffdd7c07152912bf652fab89533,ZenomeCrowdSale,v0.4.15,0 Ether,140,,10/15/2017
0x865e5a320bbddfab8675a1a936d63d874f565753,kevintoken,v0.4.11,0 Ether,140,,10/3/2017
0xa7c4681c701ac82c8524cfc66e0101ea16e1e00f,EtheremonAdventurePresale,v0.4.19,31.205 Ether,139,,5/24/2018
0xaf1250fa68d7decd34fd75de8742bc03b29bd58e,IHF,v0.4.23,0 Ether,139,,5/14/2018
0x79a3c2b4743c10d46fb84eb7dc70bc692f75d89f,CoolTourToken,v0.4.21,0 Ether,139,,4/29/2018
0xcc37c96cd50b4ceaecc9fcea880d545f093ad3ef,EthernautsPreSale,v0.4.19,0.5475 Ether,139,-,4/18/2018
0xa7fC9BeE18d65A7E6f9F8b52a8edADE5F681E961,SnagRide,v0.4.18,0 Ether,139,-,12/27/2017
0x00ba68fd9c80bdd136344471ea7d437cd5a6c27d,Holdme,v0.4.18,0 Ether,139,,12/16/2017
0xb3b33f59174f2ef62167770e4c9cabaa3879eb5d,JincorTokenICO,v0.4.18,19.30774489511756246 Ether,139,,11/19/2017
0x835d4c2407d1e69245ed0e402ac1faad15310c82,ProofOfSMS,v0.4.15,0.434000000000000062 Ether,139,,11/3/2017
0xed80f1397374fe7d7227D483932B8cdC582E0775,SaleClockAuction,v0.4.19,0 Ether,138,,4/20/2018
0x39db2ab26f405916f0020ca12baa95e56fadf599,TrustaBitCrowdsale,v0.4.18,0 Ether,138,,1/9/2018
0xa089273724e07644da9739a708e544800d925115,HIONToken,v0.4.15,0 Ether,138,,12/13/2017
0x1c02ce498dc6d0d6ef05a253e021258b07eeba91,EscrowMyEther,v0.4.16,19.499246699999999996 Ether,138,,9/28/2017
0xf867a9bc367416f58845ac5ccb35e6bd93be2087,SUTokenContract,v0.4.21,0 Ether,137,,5/12/2018
0x607e87cdc8bf7707c95c2de208256e350a7d3239,SaleClockAuction,v0.4.21,0 Ether,137,,5/4/2018
0xa02e3bb9cebc03952601b3724b4940e0845bebcf,BethereumToken,v0.4.21,0 Ether,137,-,4/11/2018
0x1cd74dd56b0929f1505c6e1f9bdf57fb31d60631,BugisContract,v0.4.21,0 Ether,137,-,4/6/2018
0x2368056f36035d01e7c2aa2a15b87e47cc9d2d23,GSDToken,v0.4.21,0 Ether,137,,3/6/2018
0x451f94927c0c726c2560106da3308d2a204f5d1f,LZLCoin,v0.4.18,0 Ether,137,-,2/25/2018
0x9fe44b57ef0c7efbcc3895277a761df3f6f08947,MindLink,v0.4.20,0 Ether,137,,2/7/2018
0x780d59227c86eb2c0e296a17ce2674245d754f4a,KYCPresale,v0.4.18,0 Ether,137,,2/5/2018
0xa7f598984f6a77da416efaaf6ff18f5f7b9eeab2,CreaturesInterface,v0.4.19,14.255 Ether,137,-,1/9/2018
0x203be9cdc7f646a3eb3a941ab3ad2e29e80de58a,BuronCoin,v0.4.18,0 Ether,137,-,12/29/2017
0x24a585b4f3db4b852ce8810524401591c408ef82,ATC,v0.4.18,0 Ether,137,,12/8/2017
0x16a0772b17ae004e6645e0e95bf50ad69498a34e,MultiSigWallet,v0.4.15,"41,164.180728870285712787 Ether",137,,10/25/2017
0x044dd17bbbcbf1cf65f543918561bf8cf8130e7b (EngravedToken),EngravedToken,v0.4.18,0 Ether,137,-,10/19/2017
0x06426743ab506a2d542e2ef08a680d948917dbe6,CryptoWuxiaVoting,v0.4.21,0 Ether,136,-,4/17/2018
0x24ba8f48f225aed3abb6760fdce05c058e474c3e,ERC20Token,v0.4.21,0 Ether,136,-,3/16/2018
0x07222fc4cdacedfbcfc03cbed6e72fb329e8d0b6,CryptoCarsRent,v0.4.20,0 Ether,136,-,3/5/2018
0xc5bfe943aef3df9f2e7a2722a752d9fa252a7335,MaximumCoin,v0.4.19,0 Ether,136,-,2/21/2018
0x8f223017e0519d54f9395fb01fa37139e54d921f,CodeToken,v0.4.18,0 Ether,136,-,2/21/2018
0xd558f49478ef8cbd88c3ab5dc706fe0f7aeb0fae,VitalikLotto,v0.4.23,0.092147280532516496 Ether,135,,5/23/2018
0x7183a469dd9dcb4a336cdc2e306174d0ffea3602,EmtCrowdfund,v0.4.21,95.850479444503641698 Ether,135,,5/15/2018
0xf5b3b365fa319342e89a3da71ba393e12d9f63c3,ERC20Token,v0.4.21,0 Ether,135,,4/17/2018
0x5cee173ee3a9568a4d66d882d78fdf5724251e82,EtherHiLo,v0.4.19,2.478616840897365332 Ether,135,,4/6/2018
0x8f5175be10fb6a709eb3ebaaf19e794a8c3f2ae5,CAVPlatform,v0.4.19,0 Ether,135,,3/16/2018
0x6561fe4825007c85ad1517df7a79c83cc9f10c65,ERC20Token,v0.4.19,0 Ether,135,-,2/23/2018
0x1f77db6ecbce65902d8e27888b40d344f45c337e,WHSCoin,v0.4.19,0 Ether,135,,2/14/2018
0xb36b56bd8a64bdbafd35d1bae81edbd71c92b0e6,IncubatorGlobalGas,v0.4.19,0 Ether,135,-,2/8/2018
0x3f214f938e4e02c3823b852ab0f275f6c7352ec8,EtherNumbers,v0.4.18,0 Ether,135,-,2/4/2018
0x6d2e76213615925c5fc436565b5ee788ee0e86dc,AngelCardData,v0.4.19,0 Ether,135,-,1/29/2018
0x6459fe2c8d7c26c0011772310d8ca0f570f1d667,ClassyCoinAirdrop,v0.4.19,0 Ether,135,,1/26/2018
0x4836658ebc0585d2b12869f2d689c286ee50b4a0,EternalToken,v0.4.16,0 Ether,135,,10/28/2017
0x26d781bace3a5da52aad1f94bc14692bfc136718,Tardis,v0.4.24,0.066406587905707704 Ether,134,,5/20/2018
0xbd57cc26c0fd1b339c6725866399126366328352,Mythereum,v0.4.21,7.652 Ether,134,,5/7/2018
0x73d7b530d181ef957525c6fbe2ab8f28bf4f81cf,AxieOriginCoin,v0.4.23,0 Ether,134,,4/24/2018
0xc0906ffaf08cc17d64b625e71cb7d40914c6514f,LitToken,v0.4.18,0 Ether,134,-,3/13/2018
0x97781557e1a22e946d7ab48744e1958417d0c3b2,StoneToken,v0.4.19,0 Ether,134,-,2/12/2018
0xe5ed4bd856790dde4de0dd411afcd0221256fd08,TokenSyndicate,v0.4.18,0 Ether,134,,11/4/2017
0x6b9e8076a536459303db301ba4430913a7f14c5a,Jdini,v0.4.13,0 Ether,134,-,10/20/2017
0x1f325f9d0fa3ecb7f38c61cae9cbeb34f0502e44,CoupeToken,v0.4.17,0 Ether,134,-,10/12/2017
0xa0b935def77c1c3e8df643a93a35f8b1f428ab28,YourPyramid,v0.4.24,0.329338337127045077 Ether,133,-,5/30/2018
0x67a2f7c7ec5ba1c1be768d8065d71566cadfdeef,LccxToken,v0.4.23,0 Ether,133,,5/8/2018
0x291e2077ce361815a65126297956310dd1c740f4,NVBToken,v0.4.20,0 Ether,133,,5/3/2018
0x4dbb33a4885c70bb82cc643679f1d22f8aef90bf,TheAbyssDAICO,v0.4.21,0 Ether,133,,4/16/2018
0xc1ec40b714281519ea367eb06429d1701ed18b5f,AthToken,v0.4.21,0.0057 Ether,133,-,3/17/2018
0x543e734688a810c986da2deae4746521504ba419,KayiToken,v0.4.19,0 Ether,133,-,3/13/2018
0x068a37f2b086f1909a65c195fa084006acd6a79f,ChronosCore,v0.4.18,0.003107142857142856 Ether,133,,2/25/2018
0x0684d80292961f6f662a214d52c940232c4dfba1,EtherGuess,v0.4.19,0.0835 Ether,133,,2/13/2018
0x6cdc55813f10ace2b056cb52338adc623a83ef22,TokenERC20,v0.4.16,0 Ether,133,-,12/18/2017
0x87e44796ce77e972149852cda66cfd1c403d5ec3,SpermLabs,v0.4.24,0.006617257993789346 Ether,132,-,5/20/2018
0x642f4be6da9d9daa9076f8d161b15a166e966069,JACToken,v0.4.18,0 Ether,132,,5/16/2018
0xf7a110bdb7010ea94f2d523cd628af3d5726ae20,RCpro,v0.4.23,13.1488716872 Ether,132,,5/11/2018
0xA67E2184590dbD04e8623d1930a7A2B3f78fa301,ProofOfRarePepe,v0.4.23,0.60274752194353789 Ether,132,-,5/10/2018
0x80406b7d3b9189968e3499d4f69cb015ae6f4b96,Random,v0.4.23,0.1044055 Ether,132,-,5/4/2018
0x963617e1ad931f48c6efe423b616c0e0e8cb60b0,POWM,v0.4.21,0.008629457301804189 Ether,132,,4/6/2018
0x51e119e01df0798417c430a1123dfb2faa5fba74,ETCrossPotatoPresale,v0.4.21,0 Ether,132,,3/30/2018
0x800f0272ffe883291e1917bc5f2120721874e497,MaxPowerCoin,v0.4.21,0 Ether,132,-,3/23/2018
0x773418c3cbcf93241e688209ef462910462d3704,MyAdvancedToken,v0.4.18,0 Ether,132,,3/21/2018
0xa024e8057eec474a9b2356833707dd0579e26ef3,FixyNetwork,v0.4.20,0 Ether,132,-,3/5/2018
0x692a586019034b9ee0f7c21a9d5ebd91a5620881,COINSELF,v0.4.12,0 Ether,132,-,2/1/2018
0xea8c9db193996bbc3f6a9afbdbea2b3b62c11253,RAcoinToken,v0.4.23,0 Ether,131,-,5/30/2018
0x936862d34b930b85272f65e94d5b6ec469f95ff7,SEADToken,v0.4.23,0 Ether,131,,5/7/2018
0x78C6fCF2ad56C38c12fa3da856eEE23133c9baE3,TaskToken,v0.4.20,0 Ether,131,,4/26/2018
0xec2c57aa0c77ebb5ff3b85a8ac964087ca295c92,Griddeth,v0.4.18,0 Ether,131,-,3/27/2018
0x5783af06b94192a3f5f6610ecef477d033b70c74,Moongang,v0.4.19,0 Ether,131,,2/12/2018
0xd6682db9106e0cfb530b697ca0ecdc8f5597cd15 (RxEAL),RxEALTokenContract,v0.4.18,0 Ether,131,-,12/4/2017
0x7e2adafce6033c1272708b58aeab1164017417d2,CryptoflipCar,v0.4.21,0.13286126500891717 Ether,130,-,3/23/2018
0xf514fa113DEC33d9c475C96D4cc59C3312EAc542,Lemmon,v0.4.22,0 Ether,130,-,3/18/2018
0x526e0e252c1037f5c85ab451c35906b8c978161a,IcoCrowdsale,v0.4.18,0 Ether,130,,3/10/2018
0x01293cd77f68341635814c35299ed30ae212789e,NBACrypto,v0.4.18,0 Ether,130,,2/18/2018
0xC3ce3399F5d937b5F82e6285E4a34277fC17D775,OceanCoin,v0.4.18,0 Ether,130,-,1/28/2018
0x228e009ab91491880adb0eda6ed1bcd640ffd020,GUS,v0.4.21,0 Ether,129,-,5/25/2018
0xbe0505ec0076ac6082efbc7cd069d34135257c5f,FTICrowdsale,v0.4.23,0 Ether,129,,5/24/2018
0x8c79b780fa39e183C9eA25f70d1351161f86594e,shrimpyramid,v0.4.24,0.234576803713829467 Ether,129,-,5/19/2018
0xd3b58ac11f612609ac84ff9545c9545da1480bda,TokenDistributor,v0.4.21,0 Ether,129,,5/17/2018
0x99d7d871077f876fea4109c28ec81d660f485777,VernamCrowdSale,v0.4.23,0 Ether,129,,5/14/2018
0xfb282e249855af514a7dc42823a746506fd96165,CustomToken,v0.4.19,0.001 Ether,129,,4/4/2018
0x146f2fba9eba1b72d5162a56e3e5da6c0f4808cc (TracetoMultiSig),MultiSigWalletWithDailyLimit,v0.4.19,"15,402.395 Ether",129,,4/3/2018
0x608d00b5e4ad0b4108f74163606ea22c457833fe,Risk,v0.4.21,0.18 Ether,129,-,3/25/2018
0xc2e9a923a9bc9db5409d35ae30974c76b6e401f9,Cryptogs,v0.4.18,0 Ether,129,,3/4/2018
0xcb3adebc3303cf4c0a5a3498982c2a6649697c07,SABToken,v0.4.19,0 Ether,129,-,1/16/2018
0x539a3345c07e1a1bd6035c0fe903444287d3cfb1,Quarkchain,v0.4.24,0.713 Ether,128,-,6/4/2018
0xf2637bbf885487be33aa264f2e5224e14aa47b53,pixelgrid,v0.4.21,0.0442 Ether,128,,4/18/2018
0x75c994c95b860ff67c75346e30790bc9cdacef91,FintechCoin,v0.4.21,0 Ether,128,-,4/4/2018
0x8d51efc43c810b7982e599f67e59ee27c46bcc25,FitToken,v0.4.20,0 Ether,128,-,3/6/2018
0xccb3a8d6d5f78c3fec21088db01964706e9ebe6e,DDXToken,v0.4.19,0 Ether,128,-,2/12/2018
0x21692a811335301907ecd6343743791802ba7cfd,aducoin,v0.4.18,0 Ether,128,-,12/1/2017
0x882da60a19c67e481481bace4c0aa93080cde3d7,MintedEthCappedCrowdsale,v0.4.16,0 Ether,128,,11/14/2017
0xd089e34694eb023d25aadd3dc8c18337534a10c0,SmartEtherMining,v0.4.23,4.0177619236676706 Ether,127,-,5/30/2018
0x782db5ea622ca5fed917e9c941b959028ec9cc51,TPOMZ,v0.4.16,0 Ether,127,-,5/14/2018
0x8b620a74f0106AA54Dbd560e72C7cA854D8B8420,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,127,,4/7/2018
0x0a2d553217e92c6553334723f0669cc3f61fd569,LowRiskBag,v0.4.18,0 Ether,127,,3/22/2018
0x9224016462B204C57Eb70e1D69652f60bcAF53A8,SetStepFunctionWrapper,v0.4.18,0 Ether,127,,2/7/2018
0xdd91f935b89f9ceaa56f549db5747d37c4f8bc6f,SimpleToken,v0.4.19,0 Ether,127,-,1/26/2018
0x1f3640b76fef8f0c8efeb13623387f3bce31e080,Crowdsale,v0.4.19,0 Ether,127,,1/23/2018
0xa55ffaea5c8cf32b550f663bf17d4f7b739534ff,AgroTechFarmToken,v0.4.19,0 Ether,127,-,1/17/2018
0x943e99d9efd4b44d808f6c83373a9a2c1e15e0f8 (ForegroundTokenSale),ForegroundTokenSale,v0.4.15,17.145 Ether,127,,11/25/2017
0xb4a3fb248d39370c1f8081b73fa7098167c8142b,LPCWalletReserveWrapper,v0.4.21,0 Ether,126,,5/1/2018
0x9b545759939d497cf8a61635ac82067cec329ed6,GlobalLotteryToken,v0.4.21,0 Ether,126,-,3/28/2018
0x5cc26eed3ae35db1ab37ce53aae8838a202b75cd,D7Contributor,v0.4.20,0 Ether,126,-,2/24/2018
0x61904fa1d7b7b1df21bd6c3053a07a04ab6a87af,DNTXCrowdsale,v0.4.18,0.031 Ether,126,,2/2/2018
0x339f0a7ec421e751d3727be6c83492c56979b408,SimpleERC20Token,v0.4.15,0 Ether,126,-,11/5/2017
0xbb1b3e8ddded8165d58b0c192d19cd360682b170,TokenERC20,v0.4.16,0 Ether,126,,10/25/2017
0x5ab2e3f693e6961beea08c1db8a3602fcea6b36f,BuyerFund,v0.4.17,0 Ether,126,-,10/8/2017
0xbc34b85205affe0c941c784f6d76d1d6fbf2caa8,Solethium,v0.4.18,0.011 Ether,125,,5/24/2018
0x757cc5723396981b9852cb6237a567720aee8906,Griptoken,v0.4.20,0.14503462128979807 Ether,125,-,5/1/2018
0x0c91b015aba6f7b4738dcd36e7410138b29adc29,MainToken,v0.4.20,0 Ether,125,,4/12/2018
0xa6dbb9f12f725d971326107c42662554cccf5742,PresalePool,v0.4.19,0 Ether,125,,3/30/2018
0x73b29c2a2dd1c18fe95cc43f67e5d202651794fe,VestingWallet,v0.4.19,0 Ether,125,,3/20/2018
0xbed68e614e93258b3db693aca9f0c0a1d2889317,GGCT,v0.4.19,0 Ether,125,-,3/15/2018
0x8c938a36b8e9df3eef9403e0ed251542126e4b57,PowZoneToken,v0.4.20,0 Ether,125,-,3/4/2018
0x5bb5b32cb114c7f558a3f5b0933dcfa74be9611a,KickcityCrowdsale,v0.4.19,0 Ether,125,,2/28/2018
0xbf649a0723f3c58d16d8423660156c04ea70f0b3,NucleusVisionAllocation,v0.4.19,0 Ether,125,,2/25/2018
0x6a6312ac6ac1502a1418f8317f1c289152494966,TwoXMachine,v0.4.19,0 Ether,125,-,2/23/2018
0x28933055016731c1360d7422fbe6e73aaf3b1b1e,YEX,v0.4.19,0 Ether,125,,1/29/2018
0x4e7a37f5c5832a35fea477bafe84b666429a5a36,IcoContract,v0.4.18,0 Ether,125,,1/17/2018
0x690508422d576edb99d676320ea251036d164062,Extend,v0.4.18,0.17376480193514088 Ether,125,,11/20/2017
0x6b6e2eaa21b4545ce19b31dcfcb53da54513a6e6,Aircoins,v0.4.19,0 Ether,125,-,11/4/2017
0x34b97e824e1c18eeada2378fedbb285e2be167d5,KickcityPresale,v0.4.15,0 Ether,125,,10/3/2017
0xc2eaf62d3db7c960d8bb5d2d6a800dd817c8e596 (NoctaToken),NOCTAToken,v0.4.13,0 Ether,125,-,9/30/2017
0x8e409afbb6f290a3455107849e66b2b56535dfb7,ISCoin,v0.4.21,0 Ether,124,,5/21/2018
0x91712c30c1364f308713851466458408959fe2c2,Steel,v0.4.18,0 Ether,124,-,5/3/2018
0x58f08db7ce5b8dccbc675d75f86b997fae88a296,coinback,v0.4.21,0 Ether,124,,4/30/2018
0x2f5e61a4bf0816b7d2bf12c5265f0ac87dfe08e3,allFamily,v0.4.21,0.000000010101 Ether,124,-,4/16/2018
0xfe61de59069bc1e29ccd6fcfe957743362f2cf54,ArtBC,v0.4.21,0 Ether,124,,4/3/2018
0x6f176ca12cc7e7a3b59e9a51eadf1b29fd98dae1,Nines,v0.4.18,0.00000000000000168 Ether,124,,2/24/2018
0xabfef126779e80b2f271f12cdd142f2ace540ccf,SavageToken,v0.4.19,0 Ether,124,-,2/18/2018
0xc0d6b253124c7718965f755e832c5418112cf28d,doccoin,v0.4.19,0 Ether,124,-,1/11/2018
0x443be708b29c70eb7824a308f2b2cc3553b430e1,ASTRDrop,v0.4.19,0 Ether,124,-,12/20/2017
0xb39a1a54acad320ca64ae671edb05332595eaa11,NeoDark,v0.4.19,0 Ether,124,,11/14/2017
0x2c3c1f05187dba7a5f2dd47dca57281c4d4f183f,QToken,v0.4.17,0 Ether,124,-,10/16/2017
0x70B610F7072E742d4278eC55C02426Dbaaee388C,UserfeedsClaimWithValueTransfer,v0.4.15,0 Ether,124,-,9/19/2017
